Ta_m,P_m,SWin_m,VPD_m,GPP
5.428,2.0,20.748,1.008,-0.231967
7.598,3.4,17.691,0.665,-0.685419
3.976,4.6,20.341,1.94,0.000592476
4.416,8.4,6.61,0.958,-0.335745
7.596,10.6,13.909,1.078,0.242993
2.542,0.0,46.276,0.948,1.04947
2.465,5.6,31.588,0.819,-0.256129
1.926,2.2,22.464,0.986,0.71681
-0.44,0.2,35.147,1.078,0.398918
-1.436,0.0,82.947,0.943,0.165025
0.014,0.2,42.063,0.577,0.430164
1.43,0.0,86.308,1.067,0.583929
1.412,0.6,14.847,1.157,0.579746
4.731,0.2,19.314,2.316,1.4334
6.524,3.6,22.322,1.443,1.68205
7.626,3.0,22.841,0.517,-2.17072
7.484,29.2,12.084,0.447,0.105389
2.683,0.8,40.323,0.794,0.935679
2.37,1.6,6.376,0.716,0.13138
3.49,0.6,29.461,1.186,1.06345
2.686,0.0,31.841,0.907,0.188818
0.547,0.2,82.665,1.086,0.0399609
1.371,1.6,42.408,0.863,0.0685683
5.439,1.4,25.336,0.971,0.0408003
6.946,6.2,13.142,1.426,-0.107664
7.394,20.0,17.06,1.63,0.292696
6.354,8.6,20.923,2.126,0.663532
5.891,3.2,26.407,1.578,0.392466
8.579,3.8,20.69,2.003,-0.0806236
8.344,12.0,29.582,1.523,0.0758822
8.063,17.8,22.131,1.391,0.0347655
4.769,1.2,29.101,1.642,-0.0316679
6.317,5.6,29.512,1.682,-0.00917515
5.051,8.0,8.524,0.87,-0.11179
3.952,0.8,11.727,1.233,0.400561
2.699,0.4,17.399,0.749,0.308842
3.301,0.0,28.438,1.376,0.108554
-0.81,0.0,40.968,1.454,-0.130738
-1.802,0.0,52.415,1.608,0.070448
-2.28,0.0,35.827,1.196,0.30064
-1.983,0.0,27.555,1.462,-0.139149
-3.288,0.0,42.454,0.986,0.571572
-3.269,0.0,74.344,0.974,0.0942542
-3.152,0.0,75.762,0.878,0.376292
-5.574,0.0,77.216,0.482,-0.802605
-4.68,0.0,76.327,0.635,-0.717268
-5.647,0.0,78.835,0.633,-1.71299
-6.631,0.0,79.474,0.452,-1.31784
-7.325,0.0,48.888,0.342,-1.9956
-1.458,1.0,12.699,0.403,-0.524352
0.494,0.2,19.679,0.447,-0.705733
0.515,0.2,16.626,0.27,0.0107149
2.902,4.6,11.852,1.363,0.365773
3.237,1.0,11.243,0.597,0.0280589
2.449,0.0,17.614,0.92,-0.0112992
0.371,0.426,43.332,0.52,-0.076162
-2.142,0.035,51.304,1.359,-0.318237
-0.471,2.023,17.292,1.61,0.154673
1.268,0.517,33.868,1.81,0.172475
7.69,5.274,9.461,2.14,0.24485
5.45,7.363,31.689,1.076,-0.0920331
7.647,11.029,42.521,2.388,0.811263
5.193,0.28,50.053,2.285,0.0250414
6.301,1.441,25.253,1.697,0.0532764
8.007,0.178,40.145,2.749,0.187494
11.523,0.216,46.887,5.757,-0.054738
4.569,1.632,15.843,1.719,0.119209
1.557,0.02,61.302,1.487,-0.274196
6.889,0.665,23.445,3.264,0.286078
8.24,0.21,44.75,3.964,-0.0344082
7.576,4.867,42.03,2.893,0.310374
6.421,3.224,41.776,1.956,-0.0992014
8.486,5.378,31.968,1.603,0.14784
10.689,1.24,16.044,2.775,-0.108521
9.881,0.072,26.632,3.7,-0.0279431
8.231,0.138,20.219,3.147,0.380071
4.886,7.407,51.102,1.984,0.204129
1.489,0.0,61.585,2.03,-0.439535
4.375,0.428,71.959,3.922,0.114851
0.942,1.043,38.291,0.272,-0.282276
2.817,0.0,75.63,2.395,-0.196049
5.972,0.0,58.742,5.807,0.309453
2.447,0.036,74.767,2.116,0.228714
1.9,0.036,70.842,1.095,-0.175537
1.137,2.394,11.32,0.447,-0.259402
0.643,0.603,35.022,0.878,0.326846
3.458,23.359,23.686,1.192,1.13321
0.813,0.42,63.72,1.261,0.205711
0.892,0.0,92.913,2.204,0.209194
5.345,1.798,33.467,2.635,-0.526831
6.259,3.066,29.093,2.591,0.533175
7.368,6.273,42.558,1.889,0.362491
3.388,0.044,87.002,1.039,0.395288
4.317,0.0,103.114,3.533,-0.296446
5.509,0.0,104.606,5.114,-0.13707
5.271,0.0,101.833,3.899,-0.083754
5.739,0.0,101.333,3.788,0.271186
6.072,0.0,94.618,4.041,-0.125066
3.619,0.001,106.436,2.161,0.186311
1.256,0.059,103.119,1.124,0.1553
-0.161,0.126,30.122,1.313,-0.083178
-1.094,0.0,119.755,2.643,0.0146073
-0.487,0.0,123.195,3.125,0.297946
1.936,0.0,126.139,4.562,0.550352
2.459,0.0,124.649,4.217,0.324619
6.114,4.597,47.849,2.477,0.173199
7.46,1.702,50.653,1.368,-0.0278506
9.228,0.39,89.374,2.721,0.255653
7.936,0.429,82.793,2.126,-0.0336431
9.993,0.0,135.782,4.769,-0.0640788
10.271,0.981,44.317,4.066,0.259477
10.498,3.156,87.529,3.325,0.057971
6.052,2.023,76.747,2.28,-0.0986052
5.853,0.892,86.158,2.333,0.195481
9.932,0.892,37.375,1.557,-0.162905
9.718,9.167,86.878,3.632,1.99391
8.513,1.912,27.968,1.821,0.210083
6.291,7.68,39.292,1.066,-0.67992
0.7,8.756,35.269,0.461,-0.241033
-0.554,0.788,138.009,1.398,-0.0320967
0.399,0.0,162.115,2.068,-0.0352835
2.724,0.43,76.725,0.952,-0.129983
5.478,0.941,91.228,2.279,-0.197873
7.388,0.056,111.721,4.01,-0.154993
7.351,3.75,76.702,3.669,0.359272
7.455,7.755,80.52,2.517,0.124036
8.695,8.964,78.119,3.611,1.69613
6.37,1.191,56.106,2.795,0.421456
8.966,8.71,30.865,1.064,0.480536
11.62,0.704,152.562,3.755,0.419499
8.468,7.631,93.401,2.104,-0.0761617
5.309,3.931,47.468,2.174,0.331468
2.737,0.066,173.889,3.115,0.403307
1.159,2.372,108.672,1.446,0.0226907
1.398,1.737,69.296,1.179,0.700138
1.112,20.784,51.142,0.56,1.09356
1.383,5.236,105.555,0.954,0.398709
-0.992,2.774,75.197,1.139,0.2109
-1.396,3.009,85.695,0.851,0.143937
0.164,2.429,116.138,1.491,1.05933
3.332,0.577,84.257,1.405,0.269751
3.74,5.64,89.821,1.27,0.510232
6.919,1.136,183.19,4.069,0.839597
8.216,2.344,204.696,4.971,1.08461
12.716,1.046,188.873,10.032,0.986889
8.458,1.419,152.742,3.645,0.0563855
9.701,0.176,221.143,4.85,0.543369
8.956,1.321,72.881,3.613,0.710472
6.685,1.351,94.857,3.036,0.982857
6.619,0.211,157.444,3.443,0.345155
7.007,6.165,91.188,2.282,0.379233
3.063,5.223,101.812,1.103,0.386216
0.172,7.711,72.321,0.893,0.509415
3.054,1.16,168.459,2.651,0.250005
4.422,22.225,51.843,0.444,0.5025
5.775,6.345,62.529,0.59,0.455776
6.293,8.203,39.924,0.695,0.0804636
7.971,0.606,181.402,3.745,0.444255
9.277,4.763,132.585,3.861,0.15869
6.111,9.133,78.946,1.602,0.417766
4.689,5.666,110.713,1.204,0.422772
3.507,3.159,158.823,1.521,0.757074
3.888,0.087,128.534,1.917,0.526586
9.881,1.258,232.036,4.721,0.789311
9.71,4.776,108.828,2.896,0.693314
11.533,0.693,188.023,4.585,0.427689
9.925,8.879,95.562,2.107,0.598013
10.857,9.583,61.661,1.961,0.984306
11.712,1.318,138.272,2.96,1.12439
12.999,1.567,264.927,6.167,1.14029
11.158,0.297,225.618,4.883,1.77078
12.393,0.0,282.743,7.479,1.32787
15.423,0.0,264.988,10.137,2.40379
12.382,12.494,87.131,4.193,2.94603
10.504,0.541,216.116,5.301,3.84103
10.855,0.116,154.186,5.307,4.78786
10.424,1.526,230.357,4.92,5.3438
12.11,0.697,265.28,5.654,5.33917
14.758,0.054,289.228,8.9,6.47656
15.331,0.0,287.196,9.814,7.14493
14.648,0.0,307.594,9.416,7.36442
15.818,0.0,292.243,8.965,8.35127
16.396,0.0,312.32,10.075,8.84138
17.072,0.0,316.116,12.445,8.79378
18.077,0.0,296.806,13.446,9.66121
18.83,0.0,319.274,13.954,9.87077
16.984,0.001,313.944,10.816,10.0823
16.924,0.004,318.689,11.179,10.5947
17.803,0.02,320.281,13.099,10.7249
17.271,0.077,269.61,9.942,11.258
16.074,6.48,202.538,7.062,15.3567
16.411,5.332,304.15,6.355,13.6324
14.596,8.82,171.619,4.412,13.1808
12.198,10.534,151.073,1.931,8.39369
11.761,2.179,155.457,2.649,10.8722
12.434,0.003,241.852,5.915,11.7777
12.294,0.142,210.178,5.589,11.0019
11.725,0.587,139.983,3.001,10.2234
14.43,0.691,213.404,5.751,12.1169
14.722,0.971,97.523,3.658,7.4787
18.534,4.929,238.519,7.457,13.4422
19.648,1.654,175.241,7.294,9.68288
20.364,0.34,154.192,6.504,9.55856
20.199,3.922,244.782,8.246,14.4248
19.656,2.178,214.596,5.857,14.1442
18.847,5.726,193.478,4.494,11.3859
16.849,23.52,176.925,3.079,12.3908
18.607,1.789,217.035,5.346,14.3873
19.139,3.687,272.434,6.369,14.3144
17.349,0.426,287.231,6.175,15.494
14.88,0.923,138.387,4.115,11.1488
14.912,14.014,66.586,1.236,6.2737
14.378,10.495,106.242,1.293,9.68149
12.686,1.885,44.732,0.83,7.02869
16.539,6.197,223.953,5.017,13.115
17.97,4.37,334.688,7.649,13.8435
19.939,3.02,333.173,8.37,12.4139
17.559,0.152,257.337,6.343,14.5998
12.72,3.486,250.407,4.47,13.6251
10.623,1.455,208.776,3.77,12.0876
11.66,0.288,245.312,5.144,14.4484
11.068,6.859,145.048,2.17,13.2469
13.233,3.068,251.949,4.27,13.6895
13.525,0.614,137.583,2.74,11.6815
17.371,0.005,320.592,8.925,12.5937
18.54,0.007,276.181,9.346,15.4582
18.368,2.07,216.982,5.766,11.0018
21.14,0.001,351.2,10.446,12.7432
23.556,2.741,235.401,10.006,15.7508
19.873,6.894,221.91,5.607,14.9908
21.017,8.071,253.849,7.03,12.756
21.085,7.263,200.178,6.441,13.0467
18.321,0.0,295.904,7.075,15.4579
17.633,0.0,317.194,7.284,17.05
19.572,0.122,283.004,7.92,18.8632
21.09,0.029,272.575,8.733,17.4654
19.686,0.017,308.605,8.466,17.1027
22.102,0.0,339.397,11.758,15.6824
23.551,0.6,247.216,11.683,15.7776
16.3,2.8,117.136,2.255,12.9029
15.681,0.0,342.863,6.564,13.5335
18.694,0.0,302.065,10.583,12.5512
16.578,6.2,115.319,3.52,11.9952
15.799,2.0,283.516,6.256,13.811
14.904,2.8,141.364,4.9,11.2184
17.03,0.6,227.569,6.418,15.3631
22.233,0.2,335.974,13.072,12.7988
18.136,15.4,157.798,4.124,10.9732
16.011,0.4,209.579,4.733,14.6312
15.104,0.2,224.97,4.789,11.8736
16.363,0.0,222.971,7.173,11.4884
18.686,0.0,338.596,10.62,11.0259
18.568,0.4,232.069,7.218,13.281
16.049,0.4,121.613,4.265,9.3575
17.117,0.2,163.873,6.809,14.2215
18.787,1.6,194.71,6.673,12.7786
16.491,0.0,242.753,6.783,10.694
13.374,0.0,146.896,5.805,9.20699
12.929,1.2,120.711,3.678,8.32099
15.892,0.0,331.089,7.693,9.36967
19.229,0.0,330.927,11.15,8.36723
21.47,0.0,315.303,12.145,8.35046
22.108,1.0,223.884,11.114,9.13209
20.677,21.2,180.795,6.119,8.18451
21.915,0.2,237.698,6.81,10.2438
22.028,0.0,224.012,8.077,8.81643
21.904,0.0,200.369,7.147,8.91332
24.35,0.0,256.782,12.878,9.82019
19.103,2.2,69.255,4.118,7.23122
19.167,0.2,220.532,7.33,11.2376
19.895,3.4,148.386,5.22,9.86165
18.197,10.4,91.832,2.545,9.41337
18.877,0.0,275.279,7.068,12.0666
21.345,0.0,285.332,9.449,10.7899
20.918,0.8,194.174,7.203,12.1063
16.518,13.8,155.341,3.042,9.72524
16.799,1.2,164.165,4.564,9.79487
19.564,0.0,218.43,8.935,14.5944
18.381,3.8,125.786,4.421,8.91888
17.125,16.8,59.411,2.252,8.21596
16.892,0.2,262.048,6.604,11.1651
16.767,1.8,268.673,6.955,12.723
14.49,4.8,132.718,3.252,9.13927
15.446,0.0,263.433,6.195,10.168
16.675,0.0,254.299,6.756,13.6902
20.873,0.0,256.266,10.536,14.5147
16.319,12.2,33.044,3.048,6.05498
15.898,0.2,126.062,4.732,12.333
17.138,0.0,182.582,6.651,13.292
16.176,6.2,104.46,3.838,10.1363
13.829,5.0,129.515,2.579,10.2895
15.449,0.2,250.055,6.002,13.2543
16.409,0.0,158.652,4.13,14.0458
17.462,0.2,246.114,5.981,12.2369
17.633,0.0,242.801,5.43,11.1403
15.616,0.0,153.513,3.869,10.2024
15.781,0.0,228.988,4.318,9.44898
19.732,0.0,262.197,8.67,7.10589
21.292,0.0,216.299,9.13,10.3908
17.482,7.4,109.288,3.496,7.18802
18.28,0.0,224.194,7.831,11.5805
14.133,8.4,55.333,2.397,3.72757
13.058,4.2,93.265,1.628,8.75567
18.908,0.4,122.799,6.648,10.7952
15.635,16.2,49.909,2.446,5.27313
14.992,0.0,184.67,4.057,9.80472
15.495,0.0,210.364,5.029,8.77723
17.539,0.0,222.558,7.39,8.63823
19.0,0.2,118.94,5.222,10.0793
17.734,0.2,120.246,3.038,8.85405
14.576,14.2,62.325,2.092,4.61336
11.776,31.0,14.483,0.728,0.864423
9.115,0.0,174.417,2.786,7.30355
8.297,0.0,174.534,2.748,6.30454
9.852,0.0,138.95,3.409,6.23004
7.63,0.0,183.983,3.024,7.09549
8.82,1.0,81.08,2.497,4.78841
11.365,0.0,171.859,3.865,5.86883
9.828,0.0,218.82,4.783,5.66944
9.592,0.0,154.891,3.907,6.28912
8.719,0.2,108.033,1.702,4.78595
8.726,0.2,181.352,2.617,6.3287
10.399,0.0,127.249,2.433,5.62797
10.889,0.2,93.384,2.496,4.66005
11.237,0.0,166.137,4.533,6.02472
10.673,0.0,193.072,4.25,7.01482
9.838,0.0,192.255,4.016,7.66295
10.957,0.0,129.877,3.585,7.38179
9.619,4.6,67.747,1.688,4.70363
11.397,10.2,48.755,1.87,2.87858
9.912,2.4,133.419,2.884,5.15766
6.871,3.2,87.752,1.454,4.88842
7.179,1.8,101.689,2.218,4.62525
10.273,2.8,134.227,4.905,5.14064
12.759,2.2,49.332,2.219,3.14811
15.692,0.2,122.377,4.276,5.11537
14.185,0.0,67.765,2.984,3.29016
12.557,0.0,66.587,1.928,2.27419
13.159,0.0,119.625,2.248,3.46717
10.85,0.2,101.637,1.018,3.35934
16.133,0.2,130.233,6.796,3.25705
16.114,0.0,111.175,5.174,4.35329
14.569,0.0,53.535,2.785,2.42833
13.822,4.2,25.899,1.985,1.5226
10.554,18.2,28.332,0.99,1.52213
7.07,0.0,123.287,2.06,1.67357
6.322,0.0,142.562,2.454,-0.474053
6.832,0.2,140.351,2.288,0.246032
14.12,0.0,94.011,4.331,3.65098
13.561,5.4,43.675,2.953,2.81872
5.877,14.4,30.709,0.683,0.728577
4.742,0.4,125.299,1.562,0.627526
6.067,0.0,127.379,1.799,0.969933
8.157,0.0,131.247,3.149,0.830077
10.091,0.0,90.517,5.441,1.68041
9.226,20.4,12.286,2.023,0.30659
6.242,2.4,31.175,0.645,-0.045152
4.574,6.2,32.168,0.761,0.275051
3.018,7.4,47.71,0.9,0.0188806
6.933,3.2,31.1,1.642,0.848919
8.095,0.4,45.348,1.595,0.49797
9.163,0.2,56.878,1.582,0.370654
9.775,0.0,88.557,1.94,0.882255
11.608,1.6,78.695,3.113,0.764162
9.987,0.0,42.238,2.046,0.240982
7.792,0.0,98.395,1.432,0.308132
9.813,0.0,76.648,2.78,0.280025
9.495,0.2,95.983,3.299,0.883157
11.624,4.0,22.46,3.624,-0.305276
14.044,0.0,57.067,6.223,-0.207915
10.362,3.6,36.179,3.798,-0.0962697
7.676,0.6,47.636,2.01,0.405315
4.593,0.2,46.181,0.653,-0.101661
0.577,0.2,69.422,0.387,-0.443641
6.201,0.0,22.107,1.238,0.266381
8.44,2.4,23.512,0.659,0.0997044
4.245,0.4,90.811,1.811,0.280018
5.596,0.4,29.954,1.556,-0.182325
6.854,0.4,37.051,1.321,0.119456
7.12,3.6,18.632,1.456,-0.258587
5.435,17.2,11.916,1.423,1.04683
0.564,0.0,15.82,1.05,0.855251
-0.798,0.0,25.673,0.757,0.333385
1.791,6.8,22.83,0.521,0.0317578
-1.182,0.0,35.983,0.39,0.162506
0.423,1.4,29.169,0.442,0.25131
-0.425,0.0,63.528,0.666,-0.128435
-1.874,0.0,43.103,0.264,0.526473
0.796,0.2,61.704,0.948,0.590566
6.173,1.6,58.56,4.106,0.179861
2.287,0.6,32.362,1.3,-0.0356454
2.177,2.0,38.952,1.164,-0.0260703
3.265,7.4,16.411,1.215,0.698081
5.257,6.8,11.286,1.433,0.371877
5.169,17.0,32.902,1.22,0.445779
4.14,6.0,15.53,0.78,0.172069
2.785,3.0,18.691,0.59,0.205798
-1.526,0.2,47.775,0.179,-0.0301072
0.567,1.2,13.319,0.5,0.534065
0.005,1.4,7.332,0.188,-0.114333
-0.321,0.0,10.809,0.251,-0.331161
-1.66,0.0,11.688,0.337,0.240992
-1.191,0.2,43.239,0.66,0.117267
0.638,0.4,40.038,0.922,-0.568608
1.764,0.2,56.88,0.921,-0.0856609
-0.07,0.0,13.812,0.172,-0.000692768
-0.979,0.0,7.676,0.227,-0.193217
0.136,3.0,15.049,0.209,0.0237694
3.238,3.0,9.719,0.393,0.112421
4.983,5.4,7.012,0.613,0.646592
7.621,3.0,11.688,0.907,0.146082
6.443,1.0,10.672,0.841,-0.0843639
4.542,0.0,34.194,0.419,0.655497
-0.382,0.8,18.323,0.159,-0.0175271
2.044,1.0,19.921,1.064,-0.0526837
-1.207,0.2,71.562,1.836,0.0675117
-2.044,0.0,30.693,1.443,0.173116
-2.578,0.0,60.623,1.519,0.405595
-3.742,0.0,68.39,0.941,0.465106
-4.166,0.0,63.007,0.672,0.649521
-1.205,2.0,31.081,0.305,0.36455
-0.078,0.4,13.061,0.153,-0.20902
-2.043,0.0,42.651,0.961,-0.194106
-3.954,0.0,53.548,1.003,-0.0212951
-5.279,0.0,53.562,0.612,0.0439004
-3.527,0.0,30.203,0.636,0.342868
-5.0,0.0,22.559,0.799,0.309006
-5.776,0.0,59.486,1.142,-0.356377
-6.173,0.0,55.474,0.763,-0.0310801
-8.418,0.0,65.849,0.528,-0.473318
-7.979,0.0,69.217,0.546,-0.779323
-5.641,0.0,70.289,0.781,-0.41652
-2.863,0.0,69.676,1.822,0.249481
2.6,0.4,70.595,3.796,-0.0867282
1.255,2.8,10.207,1.111,-0.0917332
-0.272,0.0,67.653,0.315,-0.590494
-2.023,0.2,67.18,0.473,-0.427134
4.764,0.8,52.018,2.3,0.126927
4.802,12.2,12.498,1.804,0.776118
7.202,6.0,34.221,2.462,0.587543
3.267,0.0,58.954,2.276,-0.256177
0.936,0.0,39.221,1.124,-0.214388
2.889,0.2,74.516,2.268,0.0149746
6.218,17.0,17.319,1.847,0.872825
1.983,0.0,63.603,1.401,0.189427
-0.26,0.0,51.687,0.638,-0.0286989
-0.636,0.2,77.73,0.845,0.111387
-1.534,0.0,33.918,0.437,-0.355658
-0.657,0.0,84.116,1.363,0.0628055
-0.57,0.2,75.585,1.342,0.0511483
-1.416,0.0,93.575,1.089,0.266003
-1.846,0.0,70.03,1.499,-0.0595087
-1.63,0.0,61.503,1.693,0.112642
0.44,0.0,40.182,1.386,0.472651
1.512,0.2,67.836,1.06,0.0496701
1.862,0.2,31.787,0.546,-0.641296
6.795,1.6,71.731,3.126,0.440955
4.824,8.2,40.916,0.766,0.111333
2.979,16.0,24.48,0.325,-0.322425
0.427,0.0,28.17,1.103,0.0533075
2.084,9.2,28.042,1.453,-0.109722
5.094,10.2,22.814,1.96,2.6209
1.132,0.0,69.328,1.406,-0.246045
-1.116,1.4,87.404,0.516,-0.227677
-1.673,0.0,63.178,0.62,-0.228786
-1.427,0.2,88.304,0.833,0.0211069
-3.921,0.0,105.779,1.171,-0.75032
-1.025,0.0,36.759,0.606,0.250862
1.605,5.0,11.243,0.361,0.133658
-3.401,0.0,127.95,1.586,-0.0639873
-3.351,0.0,93.922,1.716,-0.40915
0.437,0.6,25.089,1.15,0.1444
2.841,0.2,50.751,1.153,0.280337
2.656,7.0,20.612,0.563,0.123471
3.654,1.8,24.142,0.663,0.217306
3.013,0.0,55.55,1.559,0.0245484
2.358,0.0,146.329,2.232,-0.193688
3.803,1.2,59.685,1.808,0.107136
5.603,0.0,57.403,1.873,0.443755
7.674,0.0,157.253,2.634,0.160735
9.486,0.0,87.649,4.89,0.383478
6.58,5.0,15.54,1.121,0.408742
4.983,0.0,134.259,2.943,-0.370183
6.498,4.6,79.697,3.613,-0.105668
2.235,15.8,28.211,0.497,0.214673
1.172,26.6,23.731,0.529,0.350065
2.675,5.2,114.623,1.632,0.164054
5.594,6.0,45.259,1.771,0.272178
3.551,6.6,76.374,1.842,0.442832
4.045,8.0,36.042,1.066,0.18546
4.506,0.2,112.325,2.402,0.598047
4.887,0.4,50.975,2.342,0.441803
6.581,2.0,46.726,1.202,0.108925
8.163,0.2,115.725,3.008,0.189225
8.121,0.2,94.963,3.441,1.0111
6.125,0.0,101.765,2.445,0.406587
6.436,0.0,165.979,2.897,0.298887
6.932,0.0,211.855,5.687,0.373482
5.317,0.0,217.023,5.347,0.214019
2.317,0.0,223.454,4.004,-0.28164
1.705,0.0,224.907,3.853,-0.212894
4.036,0.0,132.605,3.081,0.119374
6.686,5.4,96.466,3.075,1.19355
3.443,0.6,94.819,1.766,0.277209
2.169,10.8,36.708,0.668,-0.0197888
5.195,9.4,55.993,1.01,0.0624831
7.004,3.4,86.814,2.801,0.231834
6.754,9.8,87.161,2.407,0.496063
4.894,0.0,128.883,2.42,0.380095
5.95,0.0,183.189,3.994,0.334715
8.182,0.0,231.396,5.401,0.264367
8.034,0.0,102.632,3.584,0.607644
12.31,0.0,184.211,4.982,0.289527
12.972,0.0,167.193,5.168,0.705746
12.853,0.0,215.77,4.96,0.369743
11.708,0.0,194.402,4.951,0.811416
13.155,1.2,185.352,5.316,0.759528
14.233,0.4,219.471,7.724,0.77496
12.083,0.0,191.144,5.512,0.857252
15.105,0.0,258.169,8.836,0.362543
16.058,0.0,248.542,10.084,0.855498
15.382,0.0,231.186,8.073,0.953546
12.835,0.0,122.852,3.639,1.30359
13.53,0.0,206.665,5.253,1.29517
14.775,0.0,217.716,6.096,2.00199
16.044,0.0,239.154,10.426,1.60997
10.382,5.8,63.849,2.996,1.7515
8.808,11.2,84.395,1.539,1.94792
7.764,16.8,41.001,0.763,1.33281
11.19,0.2,266.925,4.576,2.62635
14.348,0.0,275.797,7.606,3.31928
14.263,0.0,249.763,6.837,3.96026
12.274,0.0,252.25,6.079,4.38921
8.343,0.0,290.588,4.327,2.89334
9.927,0.0,257.321,5.549,4.67889
14.912,0.0,228.0,8.639,5.80852
13.707,0.0,189.665,4.922,5.19222
11.274,0.0,147.012,4.064,7.26161
8.356,4.2,92.037,2.282,5.69034
8.408,1.4,121.138,2.853,6.25774
11.093,0.0,230.004,4.603,6.59776
11.96,4.8,250.91,3.882,7.1322
14.549,0.0,228.612,5.625,8.08718
12.653,0.2,242.912,4.366,10.3261
9.848,0.0,284.518,6.063,7.35624
9.73,0.0,152.918,4.184,9.56182
12.721,0.0,246.18,4.801,10.3039
15.277,0.0,311.074,8.65,8.78188
15.178,0.4,140.846,4.898,10.5725
15.38,0.4,262.051,6.503,10.6734
15.413,2.6,155.375,3.447,8.11779
17.002,3.2,240.489,6.189,12.9929
13.73,3.4,199.666,1.813,8.73391
15.015,21.2,256.606,2.54,10.7825
16.543,3.2,178.717,4.81,10.7401
12.691,13.4,70.065,1.451,7.54888
12.301,0.0,261.784,4.86,14.5805
14.859,1.0,306.7,5.066,13.1641
14.305,0.2,274.124,5.366,14.9519
16.185,0.0,257.656,8.14,12.1506
18.159,0.0,319.508,8.643,14.3407
17.543,4.8,128.317,4.747,12.6649
15.448,3.6,252.099,5.793,13.9649
17.039,0.0,320.028,9.576,12.2848
22.229,0.0,252.558,8.125,12.3599
24.405,0.0,322.776,13.723,12.4304
17.153,0.2,147.051,6.396,13.2563
12.211,0.0,270.393,5.418,14.431
13.312,1.2,100.453,2.758,10.9126
14.593,0.0,353.825,7.917,12.6578
14.806,0.0,350.024,8.258,12.0869
14.776,0.0,260.944,6.873,12.412
16.027,0.0,258.431,6.682,12.1515
17.776,0.0,323.196,9.419,11.5093
15.221,0.0,319.387,8.104,12.022
11.224,0.0,282.868,5.591,12.4054
11.899,0.4,338.512,6.662,10.4633
10.462,37.0,75.268,0.988,5.69976
13.768,2.6,211.01,4.118,14.0709
14.3,4.2,205.401,4.734,11.8314
15.505,1.2,283.381,5.701,13.9268
15.633,3.0,258.619,6.143,13.7741
14.891,7.8,230.643,5.401,12.3128
15.043,0.0,270.642,6.564,13.9393
17.171,0.0,350.59,8.039,12.3232
18.937,0.6,214.738,7.148,13.6549
17.626,11.2,118.404,3.191,12.0678
15.884,6.4,303.857,5.751,13.1692
18.29,0.0,349.919,9.497,13.1073
21.209,0.0,307.934,9.487,15.1135
15.534,1.2,168.243,4.561,12.6141
13.753,0.0,266.014,5.956,11.2137
12.183,8.0,222.195,3.345,8.02025
11.527,1.2,165.879,2.317,6.73124
14.844,0.0,232.117,6.11,7.87478
17.509,0.0,295.843,7.724,11.6956
20.58,0.0,319.376,8.895,13.4213
19.737,0.0,299.01,7.432,12.0224
17.74,0.0,128.495,3.618,12.3538
19.634,0.0,296.11,6.586,15.0427
21.88,0.0,322.08,9.075,15.5802
22.096,0.0,303.619,9.636,14.7481
22.734,0.0,322.107,10.773,14.918
22.91,0.0,290.115,10.07,15.7156
21.152,0.0,276.76,6.961,15.004
21.117,0.2,230.563,7.659,14.1774
21.459,0.0,297.283,10.451,13.2383
18.497,23.2,259.645,5.567,15.4737
15.39,8.2,232.165,4.583,15.0973
13.533,16.0,111.187,1.791,8.57942
15.094,0.4,248.994,5.418,12.8493
14.479,0.0,203.737,6.484,12.1098
15.892,0.0,258.493,7.345,14.6239
16.926,2.6,133.622,3.477,11.5441
19.958,32.8,145.563,4.104,12.7621
18.089,30.4,77.52,1.664,8.48445
19.749,3.4,247.91,6.293,15.2139
21.783,0.0,320.788,10.444,14.5383
15.954,6.4,73.177,2.824,8.03128
14.174,1.0,92.672,4.05,8.06318
15.534,1.2,170.538,5.009,12.8944
18.073,0.0,232.464,7.438,12.3959
23.355,0.0,281.415,14.285,15.8718
24.159,0.2,203.062,15.744,14.5896
19.504,17.8,177.893,6.742,13.245
17.283,0.2,226.227,5.641,15.7332
16.137,0.0,253.45,6.384,12.9221
17.455,0.0,320.259,8.279,10.3959
18.908,6.0,244.277,8.12,12.292
17.273,0.2,310.351,7.357,12.3557
20.313,0.0,319.748,11.068,11.0132
18.282,0.0,240.984,8.778,11.9672
16.791,0.0,299.902,7.919,10.7248
20.845,0.2,309.548,11.283,11.29
18.133,15.0,115.486,4.86,8.32083
16.145,0.0,190.187,4.177,9.27257
17.647,0.0,307.038,7.223,10.7133
19.776,0.0,304.69,10.272,10.4603
21.353,0.0,295.138,10.439,10.3026
21.749,0.0,250.817,10.129,9.36341
19.056,0.4,197.737,3.292,8.26928
19.198,6.8,204.241,3.185,10.4945
19.412,7.6,166.216,3.912,11.1616
18.564,0.6,134.551,4.146,10.327
20.116,0.0,264.198,7.324,12.8818
18.844,15.8,141.522,4.337,12.4706
18.225,0.0,238.111,4.869,10.8904
20.458,0.0,288.879,8.964,10.5847
23.824,0.0,232.884,13.073,11.9379
23.071,0.2,217.269,10.978,13.2952
20.068,0.0,274.535,8.463,10.9227
22.658,0.0,275.539,11.215,9.94889
26.209,0.4,258.815,18.863,10.3761
16.161,6.6,82.948,2.282,5.16451
16.631,0.0,256.706,6.573,9.91555
